you know youre in love when you cant fall asleep because reality is finally better than your dreams,mci ybck mcifs wb zcjs kvsb mci qobh tozz ogzssd psqoigs fsozwhm wg twbozzm pshhsf hvob mcif rfsoag,o
life isnt about finding yourself life is about creating yourself,life isnt about finding yourself life is about creating yourself,a
it is impossible to live without failing at something unless you live so cautiously that you might as well not have lived at all  in which case you fail by default,te td txazddtmwp ez wtgp hteszfe qltwtyr le dzxpestyr fywpdd jzf wtgp dz nlfetzfdwj esle jzf xtrse ld hpww yze slgp wtgpo le lww  ty hstns nldp jzf qltw mj opqlfwe,l
success is not final failure is not fatal it is the courage to continue that counts,success is not final failure is not fatal it is the courage to continue that counts,a
there is just one life for each of us our own,xlivi mw nywx sri pmji jsv iegl sj yw syv sar,e
be who you are and say what you feel because those who mind dont matter and those who matter dont mind,yb tel vlr xob xka pxv texq vlr cbbi ybzxrpb qelpb tel jfka alkq jxqqbo xka qelpb tel jxqqbo alkq jfka,x
you must be the change you wish to see in the world,pfl dljk sv kyv tyrexv pfl nzjy kf jvv ze kyv nficu,r
there are only two ways to live your life one is as though nothing is a miracle the other is as though everything is a miracle,vjgtg ctg qpna vyq ycau vq nkxg aqwt nkhg qpg ku cu vjqwij pqvjkpi ku c oktceng vjg qvjgt ku cu vjqwij gxgtavjkpi ku c oktceng,c
the secret of getting ahead is getting started,wkh vhfuhw ri jhwwlqj dkhdg lv jhwwlqj vwduwhg,d
success usually comes to those who are too busy to be looking for it,yaiikyy ayagrre iusky zu znuyk cnu gxk zuu haye zu hk ruuqotm lux oz,g
that which does not kill us makes us stronger  friedrich nietzsche,wkdw zklfk grhv qrw nloo xv pdnhv xv vwurqjhu  iulhgulfk qlhwcvfkh,d
success is not final failure is not fatal it is the courage to continue that counts,qsaacqq gq lmr dglyj dygjspc gq lmr dyryj gr gq rfc amspyec rm amlrglsc rfyr amslrq,y
imagination is the beginning of creation you imagine what you desire you will what you imagine and at last you create what you will,kocikpcvkqp ku vjg dgikppkpi qh etgcvkqp aqw kocikpg yjcv aqw fguktg aqw yknn yjcv aqw kocikpg cpf cv ncuv aqw etgcvg yjcv aqw yknn,c
success usually comes to those who are too busy to be looking for it,kmuuwkk mkmsddq ugewk lg lzgkw ozg sjw lgg tmkq lg tw dggcafy xgj al,s
success is not final failure is not fatal it is the courage to continue that counts,yaiikyy oy tuz lotgr lgoraxk oy tuz lgzgr oz oy znk iuaxgmk zu iutzotak zngz iuatzy,g
we are what we pretend to be so we must be careful about what we pretend to be,we are what we pretend to be so we must be careful about what we pretend to be,a
it is better to be hated for what you are than to be loved for what you are not,ny nx gjyyjw yt gj mfyji ktw bmfy dtz fwj ymfs yt gj qtaji ktw bmfy dtz fwj sty,f
we are all in the gutter but some of us are looking at the stars  oscar wilde,ck gxk grr ot znk mazzkx haz yusk ul ay gxk ruuqotm gz znk yzgxy  uyigx corjk,g
to live is the rarest thing in the world most people exist that is all,av spcl pz aol yhylza aopun pu aol dvysk tvza wlvwsl lepza aoha pz hss,h
success usually comes to those who are too busy to be looking for it,ackkmaa cacittg kwuma bw bpwam epw izm bww jcag bw jm twwsqvo nwz qb,i
there are only two ways to live your life one is as though nothing is a miracle the other is as though everything is a miracle,iwtgt pgt dcan ild lpnh id axkt ndjg axut dct xh ph iwdjvw cdiwxcv xh p bxgprat iwt diwtg xh ph iwdjvw tktgniwxcv xh p bxgprat,p
if you can make a woman laugh you can make her do anything,ur kag omz ymwq m iaymz xmgst kag omz ymwq tqd pa mzkftuzs,m
if you live to be a hundred i want to live to be a hundred minus one day so i never have to live without you,if you live to be a hundred i want to live to be a hundred minus one day so i never have to live without you,a
life isnt about finding yourself life is about creating yourself,qnkj nxsy fgtzy knsinsl dtzwxjqk qnkj nx fgtzy hwjfynsl dtzwxjqk,f
it does not do to dwell on dreams and forget to live  jk rowling,it does not do to dwell on dreams and forget to live  jk rowling,a
dont cry because its over smile because it happened,pazf odk nqomgeq ufe ahqd eyuxq nqomgeq uf tmbbqzqp,m
there are only two ways to live your life one is as though nothing is a miracle the other is as though everything is a miracle,espcp lcp zywj ehz hljd ez wtgp jzfc wtqp zyp td ld eszfrs yzestyr td l xtclnwp esp zespc td ld eszfrs pgpcjestyr td l xtclnwp,l
dont cry because its over smile because it happened,hsrx gvc figeywi mxw sziv wqmpi figeywi mx lettirih,e
the truth is everyone is going to hurt you you just got to find the ones worth suffering for,gur gehgu vf rirelbar vf tbvat gb uheg lbh lbh whfg tbg gb svaq gur barf jbegu fhssrevat sbe,n
people are just as happy as they make up their minds to be,ujtuqj fwj ozxy fx mfuud fx ymjd rfpj zu ymjnw rnsix yt gj,f
youve gotta dance like theres nobody watching,fvbcl nvaah khujl sprl aolylz uvivkf dhajopun,h
the future belongs to those who believe in the beauty of their dreams,dro pedebo lovyxqc dy dryco gry lovsofo sx dro lokedi yp drosb nbokwc,k
you know youre in love when you cant fall asleep because reality is finally better than your dreams,wms ilmu wmspc gl jmtc ufcl wms aylr dyjj yqjccn zcaysqc pcyjgrw gq dglyjjw zcrrcp rfyl wmsp bpcykq,y
the only way of finding the limits of the possible is by going beyond them into the impossible,esp zywj hlj zq qtyotyr esp wtxted zq esp azddtmwp td mj rztyr mpjzyo espx tyez esp txazddtmwp,l
be miserable or motivate yourself whatever has to be done its always your choice,cf njtfsbcmf ps npujwbuf zpvstfmg xibufwfs ibt up cf epof jut bmxbzt zpvs dipjdf,b
if you cant explain it to a six year old you dont understand it yourself,gd wms aylr cvnjygl gr rm y qgv wcyp mjb wms bmlr slbcpqrylb gr wmspqcjd,y
try not to become a man of success rather become a man of value,ayf uva av iljvtl h thu vm zbjjlzz yhaoly iljvtl h thu vm chsbl,h
it is better to be hated for what you are than to be loved for what you are not,qb qa jmbbmz bw jm pibml nwz epib gwc izm bpiv bw jm twdml nwz epib gwc izm vwb,i
be thankful for what you have youll end up having more if you concentrate on what you dont have you will never ever have enough,jm bpivsnct nwz epib gwc pidm gwctt mvl cx pidqvo uwzm qn gwc kwvkmvbzibm wv epib gwc lwvb pidm gwc eqtt vmdmz mdmz pidm mvwcop,i
people often say that motivation doesnt last well neither does bathing  thats why we recommend it daily,shrsoh riwhq vdb wkdw prwlydwlrq grhvqw odvw zhoo qhlwkhu grhv edwklqj  wkdwv zkb zh uhfrpphqg lw gdlob,d
you only live once but if you do it right once is enough,fvb vusf spcl vujl iba pm fvb kv pa ypnoa vujl pz luvbno,h
i have not failed ive just found  ways that wont work  thomas a edison,z yrmv efk wrzcvu zmv aljk wfleu  nrpj kyrk nfek nfib  kyfdrj r vuzjfe,r
be miserable or motivate yourself whatever has to be done its always your choice,eh plvhudeoh ru prwlydwh brxuvhoi zkdwhyhu kdv wr eh grqh lwv dozdbv brxu fkrlfh,d
i like nonsense it wakes up the brain cells fantasy is a necessary ingredient in living  dr seuss,v yvxr abafrafr vg jnxrf hc gur oenva pryyf snagnfl vf n arprffnel vaterqvrag va yvivat  qe frhff,n
there is no end there is no beginning there is only the infinite passion of life,kyviv zj ef veu kyviv zj ef svxzeezex kyviv zj fecp kyv zewzezkv grjjzfe fw czwv,r
the greater damage for most of us is not that our aim is too high and we miss it but that it it too low and we reach it,iwt vgtpitg spbpvt udg bdhi du jh xh cdi iwpi djg pxb xh idd wxvw pcs lt bxhh xi qji iwpi xi xi idd adl pcs lt gtprw xi,p
no one can make you feel inferior without your consent,wx xwn ljw vjtn hxd onnu rwonarxa frcqxdc hxda lxwbnwc,j
dont cry because its over smile because it happened,sdci rgn qtrpjht xih dktg hbxat qtrpjht xi wpeetcts,p
try not to become a man of success rather become a man of value,ecj yze ez mpnzxp l xly zq dfnnpdd clespc mpnzxp l xly zq glwfp,l
you only live once but if you do it right once is enough,you only live once but if you do it right once is enough,a
i have not failed ive just found  ways that wont work  thomas a edison,z yrmv efk wrzcvu zmv aljk wfleu  nrpj kyrk nfek nfib  kyfdrj r vuzjfe,r
im selfish impatient and a little insecure i make mistakes i am out of control and at times hard to handle but if you cant handle me at my worst then you sure as hell dont deserve me at my best,wa gsztwgv wadohwsbh obr o zwhhzs wbgsqifs w aoys awghoysg w oa cih ct qcbhfcz obr oh hwasg vofr hc vobrzs pih wt mci qobh vobrzs as oh am kcfgh hvsb mci gifs og vszz rcbh rsgsfjs as oh am psgh,o
it is never too late to be what you might have been,qb qa vmdmz bww tibm bw jm epib gwc uqopb pidm jmmv,i
mans mind once stretched by a new idea never regains its original dimensions  oliver wendell holmes jr,ocpu okpf qpeg uvtgvejgf da c pgy kfgc pgxgt tgickpu kvu qtkikpcn fkogpukqpu  qnkxgt ygpfgnn jqnogu lt,c
it is never too late to be what you might have been,pa pz ulcly avv shal av il doha fvb tpnoa ohcl illu,h
whenever you find yourself on the side of the majority it is time to pause and reflect,epmvmdmz gwc nqvl gwczamtn wv bpm aqlm wn bpm uirwzqbg qb qa bqum bw xicam ivl zmntmkb,i
never give up trying to do what you really want to do where there is love and inspiration you cannot go wrong,hypyl acpy oj nlscha ni xi qbun sio lyuffs quhn ni xi qbyly nbyly cm fipy uhx chmjcluncih sio wuhhin ai qliha,u
we delight in the beauty of the butterfly but rarely admit the changes it has gone through to achieve that beauty,em lmtqopb qv bpm jmicbg wn bpm jcbbmzntg jcb zizmtg iluqb bpm kpivoma qb pia owvm bpzwcop bw ikpqmdm bpib jmicbg,i
imperfection is beauty madness is genius and its better to be absolutely ridiculous than absolutely boring,eilanbaypekj eo xawqpu iwzjaoo eo cajeqo wjz epo xappan pk xa wxokhqpahu nezeyqhkqo pdwj wxokhqpahu xknejc,w
to be yourself in a world that is constantly trying to make you something else is the greatest accomplishment,av il fvbyzlsm pu h dvysk aoha pz jvuzahuasf ayfpun av thrl fvb zvtlaopun lszl pz aol nylhalza hjjvtwspzotlua,h
do not go where the path may lead  go instead where there is no path and leave a trail,qb abg tb jurer gur cngu znl yrnq  tb vafgrnq jurer gurer vf ab cngu naq yrnir n genvy,n
life isnt about finding yourself life is about creating yourself,axut xhci pqdji uxcsxcv ndjghtau axut xh pqdji rgtpixcv ndjghtau,p
we are all in the gutter but some of us are looking at the stars  oscar wilde,dl hyl hss pu aol nbaaly iba zvtl vm bz hyl svvrpun ha aol zahyz  vzjhy dpskl,h
what the mind of man can conceive and believe the mind of man can achieve,qbun nby gchx iz guh wuh wihwycpy uhx vyfcypy nby gchx iz guh wuh uwbcypy,u
being deeply loved by someone gives you strength while loving someone deeply gives you courage,svzex uvvgcp cfmvu sp jfdvfev xzmvj pfl jkivexky nyzcv cfmzex jfdvfev uvvgcp xzmvj pfl tflirxv,r
there is no end there is no beginning there is only the infinite passion of life,kyviv zj ef veu kyviv zj ef svxzeezex kyviv zj fecp kyv zewzezkv grjjzfe fw czwv,r
do one thing every day that scares you,ep pof uijoh fwfsz ebz uibu tdbsft zpv,b
whenever you find yourself on the side of the majority it is time to pause and reflect,ufclctcp wms dglb wmspqcjd ml rfc qgbc md rfc kyhmpgrw gr gq rgkc rm nysqc ylb pcdjcar,y
the fear of death follows from the fear of life a man who loves fully is prepared to die at any time,rfc dcyp md bcyrf dmjjmuq dpmk rfc dcyp md jgdc y kyl ufm jmtcq dsjjw gq npcnypcb rm bgc yr ylw rgkc,y
imperfection is beauty madness is genius and its better to be absolutely ridiculous than absolutely boring,dhkzmazxodji dn wzvpot hvyiznn dn bzidpn viy don wzoozm oj wz vwnjgpozgt mdydxpgjpn ocvi vwnjgpozgt wjmdib,v
do one thing every day that scares you,do one thing every day that scares you,a
we are what we pretend to be so we must be careful about what we pretend to be,ks ofs kvoh ks dfshsbr hc ps gc ks aigh ps qofstiz opcih kvoh ks dfshsbr hc ps,o
simplicity is the key to brilliance,mcgjfcwcns cm nby eys ni vlcffcuhwy,u
it is better to be hated for what you are than to be loved for what you are not,uf ue nqffqd fa nq tmfqp rad itmf kag mdq ftmz fa nq xahqp rad itmf kag mdq zaf,m
imagination is the beginning of creation you imagine what you desire you will what you imagine and at last you create what you will,bftzbgtmbhg bl max uxzbggbgz hy vkxtmbhg rhn bftzbgx patm rhn wxlbkx rhn pbee patm rhn bftzbgx tgw tm etlm rhn vkxtmx patm rhn pbee,t
i challenge you to make your life a masterpiece i challenge you to join the ranks of those people who live what they teach who walk their talk,l fkdoohqjh brx wr pdnh brxu olih d pdvwhuslhfh l fkdoohqjh brx wr mrlq wkh udqnv ri wkrvh shrsoh zkr olyh zkdw wkhb whdfk zkr zdon wkhlu wdon,d
success usually comes to those who are too busy to be looking for it,qsaacqq sqsyjjw amkcq rm rfmqc ufm ypc rmm zsqw rm zc jmmigle dmp gr,y
be thankful for what you have youll end up having more if you concentrate on what you dont have you will never ever have enough,ru jxqdavkb veh mxqj oek xqlu oekbb udt kf xqlydw cehu yv oek sedsudjhqju ed mxqj oek tedj xqlu oek mybb duluh uluh xqlu udekwx,q
be who you are and say what you feel because those who mind dont matter and those who matter dont mind,kn fqx hxd jan jwm bjh fqjc hxd onnu knljdbn cqxbn fqx vrwm mxwc vjccna jwm cqxbn fqx vjccna mxwc vrwm,j
the greater damage for most of us is not that our aim is too high and we miss it but that it it too low and we reach it,wkh juhdwhu gdpdjh iru prvw ri xv lv qrw wkdw rxu dlp lv wrr kljk dqg zh plvv lw exw wkdw lw lw wrr orz dqg zh uhdfk lw,d
never give up trying to do what you really want to do where there is love and inspiration you cannot go wrong,xofob qsfo ez dbisxq dy ny grkd iye bokvvi gkxd dy ny grobo drobo sc vyfo kxn sxczsbkdsyx iye mkxxyd qy gbyxq,k
success usually comes to those who are too busy to be looking for it,bdllnbb dbdjuuh lxvnb cx cqxbn fqx jan cxx kdbh cx kn uxxtrwp oxa rc,j
dont cry because its over smile because it happened,itsy hwd gjhfzxj nyx tajw xrnqj gjhfzxj ny mfuujsji,f
not all of us can do great things but we can do small things with great love,rsx epp sj yw ger hs kviex xlmrkw fyx ai ger hs wqepp xlmrkw amxl kviex pszi,e
whenever you find yourself on the side of the majority it is time to pause and reflect,sdajaran ukq bejz ukqnoahb kj pda oeza kb pda iwfknepu ep eo peia pk lwqoa wjz nabhayp,w
you know youre in love when you cant fall asleep because reality is finally better than your dreams,eua qtuc euaxk ot rubk cnkt eua igtz lgrr gyrkkv hkigayk xkgroze oy lotgrre hkzzkx zngt euax jxkgsy,g
impossible is a word to be found only in the dictionary of fools,wadcggwpzs wg o kcfr hc ps tcibr cbzm wb hvs rwqhwcbofm ct tcczg,o
its not who you are that holds you back its who you think youre not,grq lmr ufm wms ypc rfyr fmjbq wms zyai grq ufm wms rfgli wmspc lmr,y
dont walk behind me i may not lead dont walk in front of me i may not follow just walk beside me and be my friend,jutz cgrq hknotj sk o sge tuz rkgj jutz cgrq ot lxutz ul sk o sge tuz lurruc payz cgrq hkyojk sk gtj hk se lxoktj,g
success usually comes to those who are too busy to be looking for it,qsaacqq sqsyjjw amkcq rm rfmqc ufm ypc rmm zsqw rm zc jmmigle dmp gr,y
mans mind once stretched by a new idea never regains its original dimensions  oliver wendell holmes jr,qerw qmrh srgi wxvixglih fc e ria mhie riziv vikemrw mxw svmkmrep hmqirwmsrw  spmziv airhipp lspqiw nv,e
life is like riding a bicycle to keep your balance you must keep moving,qnkj nx qnpj wninsl f gnhdhqj yt pjju dtzw gfqfshj dtz rzxy pjju rtansl,f
if you havent found it yet keep looking dont settle as with all matters of the heart youll know when you find it and like any great relationship it just gets better and better as the years roll on,wt mci vojsbh tcibr wh msh yssd zccywbu rcbh gshhzs og kwhv ozz aohhsfg ct hvs vsofh mcizz ybck kvsb mci twbr wh obr zwys obm ufsoh fszohwcbgvwd wh xigh ushg pshhsf obr pshhsf og hvs msofg fczz cb,o
simplicity is the key to brilliance,aquxtqkqbg qa bpm smg bw jzqttqivkm,i
success usually comes to those who are too busy to be looking for it,oqyyaoo qoqwhhu ykiao pk pdkoa sdk wna pkk xqou pk xa hkkgejc bkn ep,w
there is just one life for each of us our own,nbyly cm domn ihy fczy zil yuwb iz om iol iqh,u
there is never a time or place for true love it happens accidentally in a heartbeat in a single flashing throbbing moment,znkxk oy tkbkx g zosk ux vrgik lux zxak rubk oz ngvvkty giiojktzgrre ot g nkgxzhkgz ot g yotmrk lrgynotm znxuhhotm susktz,g
it does not matter how slowly you go as long as you do not stop,it does not matter how slowly you go as long as you do not stop,a
the flower that blooms in adversity is the rarest and most beautiful of all,ocz agjrzm ocvo wgjjhn di vyqzmndot dn ocz mvmzno viy hjno wzvpodapg ja vgg,v
whenever you find yourself on the side of the majority it is time to pause and reflect,whenever you find yourself on the side of the majority it is time to pause and reflect,a
it does not matter how slowly you go as long as you do not stop,ny itjx sty rfyyjw mtb xqtbqd dtz lt fx qtsl fx dtz it sty xytu,f
we are all in the gutter but some of us are looking at the stars  oscar wilde,iq mdq mxx uz ftq sgffqd ngf eayq ar ge mdq xaawuzs mf ftq efmde  aeomd iuxpq,m
life is what happens to us while we are making other plans,mjgf jt xibu ibqqfot up vt xijmf xf bsf nbljoh puifs qmbot,b
if you cant explain it to a six year old you dont understand it yourself,pm fvb jhua lewshpu pa av h zpe flhy vsk fvb kvua buklyzahuk pa fvbyzlsm,h
you must be the change you wish to see in the world,jzf xfde mp esp nslyrp jzf htds ez dpp ty esp hzcwo,l
today you are you that is truer than true there is no one alive who is youer than you,today you are you that is truer than true there is no one alive who is youer than you,a
sometimes the questions are complicated and the answers are simple,fbzrgvzrf gur dhrfgvbaf ner pbzcyvpngrq naq gur nafjref ner fvzcyr,n
be yourself everyone else is already taken,nq kagdeqxr qhqdkazq qxeq ue mxdqmpk fmwqz,m
ive learned that people will forget what you said people will forget what you did but people will never forget how you made them feel,ive learned that people will forget what you said people will forget what you did but people will never forget how you made them feel,a
we dont see things as they are we see them as we are,rz yjio nzz ocdibn vn oczt vmz rz nzz oczh vn rz vmz,v
what we can or cannot do what we consider possible or impossible is rarely a function of our true capability it is more likely a function of our beliefs about who we are,hsle hp nly zc nlyyze oz hsle hp nzydtopc azddtmwp zc txazddtmwp td clcpwj l qfynetzy zq zfc ecfp nlalmtwtej te td xzcp wtvpwj l qfynetzy zq zfc mpwtpqd lmzfe hsz hp lcp,l
we dont see things as they are we see them as we are,fn mxwc bnn cqrwpb jb cqnh jan fn bnn cqnv jb fn jan,j
whenever you find yourself on the side of the majority it is time to pause and reflect,jurarire lbh svaq lbhefrys ba gur fvqr bs gur znwbevgl vg vf gvzr gb cnhfr naq ersyrpg,n
always find a reason to laugh it may not add years to your life but will surely add life to your years,xitxvp cfka x obxplk ql ixrde fq jxv klq xaa vbxop ql vlro ifcb yrq tfii probiv xaa ifcb ql vlro vbxop,x
youve gotta dance like theres nobody watching love like youll never be hurt sing like theres nobody listening and live like its heaven on earth,oeklu wejjq tqdsu byau jxuhui dereto mqjsxydw belu byau oekbb duluh ru xkhj iydw byau jxuhui dereto byijudydw qdt bylu byau yji xuqlud ed uqhjx,q
let others lead small lives but not you let others argue over small things but not you let others cry over small hurts but not you let others leave their future in someone elses hands but not you,zsh chvsfg zsor gaozz zwjsg pih bch mci zsh chvsfg ofuis cjsf gaozz hvwbug pih bch mci zsh chvsfg qfm cjsf gaozz vifhg pih bch mci zsh chvsfg zsojs hvswf tihifs wb gcascbs szgsg vobrg pih bch mci,o
if you live to be a hundred i want to live to be a hundred minus one day so i never have to live without you,ur kag xuhq fa nq m tgzpdqp u imzf fa xuhq fa nq m tgzpdqp yuzge azq pmk ea u zqhqd tmhq fa xuhq iuftagf kag,m
dont walk behind me i may not lead dont walk in front of me i may not follow just walk beside me and be my friend,qbag jnyx oruvaq zr v znl abg yrnq qbag jnyx va sebag bs zr v znl abg sbyybj whfg jnyx orfvqr zr naq or zl sevraq,n
it does not matter how slowly you go as long as you do not stop,fq albp klq jxqqbo elt piltiv vlr dl xp ilkd xp vlr al klq pqlm,x
we are what we pretend to be so we must be careful about what we pretend to be,rz vmz rcvo rz kmzoziy oj wz nj rz hpno wz xvmzapg vwjpo rcvo rz kmzoziy oj wz,v
friendship is born at that moment when one person says to another what you too i thought i was the only one,vhyudtixyf yi rehd qj jxqj cecudj mxud edu fuhied iqoi je qdejxuh mxqj oek jee y jxekwxj y mqi jxu edbo edu,q
imperfection is beauty madness is genius and its better to be absolutely ridiculous than absolutely boring,mqtivjigxmsr mw fieyxc qehriww mw kirmyw erh mxw fixxiv xs fi efwspyxipc vmhmgypsyw xler efwspyxipc fsvmrk,e
try not to become a man of success rather become a man of value,ayf uva av iljvtl h thu vm zbjjlzz yhaoly iljvtl h thu vm chsbl,h
today you are you that is truer than true there is no one alive who is youer than you,zujge eua gxk eua zngz oy zxakx zngt zxak znkxk oy tu utk grobk cnu oy euakx zngt eua,g
the future belongs to those who believe in the beauty of their dreams,xli jyxyvi fipsrkw xs xlswi als fipmizi mr xli fieyxc sj xlimv hvieqw,e
dont walk behind me i may not lead dont walk in front of me i may not follow just walk beside me and be my friend,zkjp swhg xadejz ia e iwu jkp hawz zkjp swhg ej bnkjp kb ia e iwu jkp bkhhks fqop swhg xaoeza ia wjz xa iu bneajz,w
it is not a lack of love but a lack of friendship that makes unhappy marriages  friedrich nietzsche,it is not a lack of love but a lack of friendship that makes unhappy marriages  friedrich nietzsche,a
let others lead small lives but not you let others argue over small things but not you let others cry over small hurts but not you let others leave their future in someone elses hands but not you,dwl glzwjk dwsv kesdd danwk tml fgl qgm dwl glzwjk sjymw gnwj kesdd lzafyk tml fgl qgm dwl glzwjk ujq gnwj kesdd zmjlk tml fgl qgm dwl glzwjk dwsnw lzwaj xmlmjw af kgewgfw wdkwk zsfvk tml fgl qgm,s
do not go where the path may lead  go instead where there is no path and leave a trail,xi hin ai qbyly nby junb gus fyux  ai chmnyux qbyly nbyly cm hi junb uhx fyupy u nlucf,u
you only live once but if you do it right once is enough,eua utre robk utik haz ol eua ju oz xomnz utik oy ktuamn,g
simplicity is the key to brilliance,fvzcyvpvgl vf gur xrl gb oevyyvnapr,n
you know youre in love when you cant fall asleep because reality is finally better than your dreams,fvb ruvd fvbyl pu svcl dolu fvb jhua mhss hzsllw iljhbzl ylhspaf pz mpuhssf ilaaly aohu fvby kylhtz,h
you only live once but if you do it right once is enough,hxd xwuh uren xwln kdc ro hxd mx rc arpqc xwln rb nwxdpq,j
love like youll never be hurt,love like youll never be hurt,a
a reader lives a thousand lives before he dies said jojen the man who never reads lives only one,n ernqre yvirf n gubhfnaq yvirf orsber ur qvrf fnvq wbwra gur zna jub arire ernqf yvirf bayl bar,n
it is impossible to live without failing at something unless you live so cautiously that you might as well not have lived at all  in which case you fail by default,vg vf vzcbffvoyr gb yvir jvgubhg snvyvat ng fbzrguvat hayrff lbh yvir fb pnhgvbhfyl gung lbh zvtug nf jryy abg unir yvirq ng nyy  va juvpu pnfr lbh snvy ol qrsnhyg,n
no one can make you feel inferior without your consent,de edu sqd cqau oek vuub ydvuhyeh myjxekj oekh sediudj,q
life is like riding a bicycle to keep your balance you must keep moving,uron rb urtn armrwp j krlhlun cx tnny hxda kjujwln hxd vdbc tnny vxerwp,j
the fear of death follows from the fear of life a man who loves fully is prepared to die at any time,xli jiev sj hiexl jsppsaw jvsq xli jiev sj pmji e qer als psziw jyppc mw tvitevih xs hmi ex erc xmqi,e
youve gotta dance like theres nobody watching,fvbcl nvaah khujl sprl aolylz uvivkf dhajopun,h
we delight in the beauty of the butterfly but rarely admit the changes it has gone through to achieve that beauty,lt staxvwi xc iwt qtpjin du iwt qjiitguan qji gpgtan psbxi iwt rwpcvth xi wph vdct iwgdjvw id prwxtkt iwpi qtpjin,p
being deeply loved by someone gives you strength while loving someone deeply gives you courage,losxq noozvi vyfon li cywoyxo qsfoc iye cdboxqdr grsvo vyfsxq cywoyxo noozvi qsfoc iye myebkqo,k
im selfish impatient and a little insecure i make mistakes i am out of control and at times hard to handle but if you cant handle me at my worst then you sure as hell dont deserve me at my best,ei oahbeod eilwpeajp wjz w heppha ejoayqna e iwga ieopwgao e wi kqp kb ykjpnkh wjz wp peiao dwnz pk dwjzha xqp eb ukq ywjp dwjzha ia wp iu sknop pdaj ukq oqna wo dahh zkjp zaoanra ia wp iu xaop,w
the only way of finding the limits of the possible is by going beyond them into the impossible,nby ihfs qus iz zchxcha nby fcgcnm iz nby jimmcvfy cm vs aicha vysihx nbyg chni nby cgjimmcvfy,u
i challenge you to make your life a masterpiece i challenge you to join the ranks of those people who live what they teach who walk their talk,i challenge you to make your life a masterpiece i challenge you to join the ranks of those people who live what they teach who walk their talk,a
you know youre in love when you cant fall asleep because reality is finally better than your dreams,hxd twxf hxdan rw uxen fqnw hxd ljwc ojuu jbunny knljdbn anjurch rb orwjuuh knccna cqjw hxda manjvb,j
it is better to fail in originality than to succeed in imitation,lw lv ehwwhu wr idlo lq ruljlqdolwb wkdq wr vxffhhg lq lplwdwlrq,d
love is that condition in which the happiness of another person is essential to your own,xahq ue ftmf oazpufuaz uz ituot ftq tmbbuzqee ar mzaftqd bqdeaz ue qeeqzfumx fa kagd aiz,m
faith consists in believing when it is beyond the power of reason to believe,xsalz ugfkaklk af twdawnafy ozwf al ak twqgfv lzw hgowj gx jwskgf lg twdawnw,s
life isnt about finding yourself life is about creating yourself,zwts wgbh opcih twbrwbu mcifgszt zwts wg opcih qfsohwbu mcifgszt,o
dont cry because its over smile because it happened,epou dsz cfdbvtf jut pwfs tnjmf cfdbvtf ju ibqqfofe,b
the flower that blooms in adversity is the rarest and most beautiful of all,aol msvdly aoha isvvtz pu hkclyzpaf pz aol yhylza huk tvza ilhbapmbs vm hss,h
people often say that motivation doesnt last well neither does bathing  thats why we recommend it daily,laklha kbpaj owu pdwp ikperwpekj zkaojp hwop sahh jaepdan zkao xwpdejc  pdwpo sdu sa naykiiajz ep zwehu,w
there are no accidents there is only some purpose that we havent yet understood,kyviv riv ef rttzuvekj kyviv zj fecp jfdv gligfjv kyrk nv yrmvek pvk leuvijkffu,r
we are what we pretend to be so we must be careful about what we pretend to be,iq mdq itmf iq bdqfqzp fa nq ea iq ygef nq omdqrgx mnagf itmf iq bdqfqzp fa nq,m
the more things are forbidden the more popular they become,znk suxk znotmy gxk luxhojjkt znk suxk vuvargx znke hkiusk,g
you know youre in love when you cant fall asleep because reality is finally better than your dreams,sio ehiq sioly ch fipy qbyh sio wuhn zuff umfyyj vywuomy lyufcns cm zchuffs vynnyl nbuh siol xlyugm,u
it is not a lack of love but a lack of friendship that makes unhappy marriages  friedrich nietzsche,wh wg bch o zoqy ct zcjs pih o zoqy ct tfwsbrgvwd hvoh aoysg ibvoddm aoffwousg  tfwsrfwqv bwshngqvs,o
love is like the wind you cant see it but you can feel it,zcjs wg zwys hvs kwbr mci qobh gss wh pih mci qob tssz wh,o
success usually comes to those who are too busy to be looking for it,npxxznn pnpvggt xjhzn oj ocjnz rcj vmz ojj wpnt oj wz gjjfdib ajm do,v
the fear of death follows from the fear of life a man who loves fully is prepared to die at any time,wkh ihdu ri ghdwk iroorzv iurp wkh ihdu ri olih d pdq zkr oryhv ixoob lv suhsduhg wr glh dw dqb wlph,d
the only man who never makes mistakes is the man who never does anything  theodore roosevelt,qeb lkiv jxk tel kbsbo jxhbp jfpqxhbp fp qeb jxk tel kbsbo albp xkvqefkd  qeblalob ollpbsbiq,x
today you are you that is truer than true there is no one alive who is youer than you,rmbyw wms ypc wms rfyr gq rpscp rfyl rpsc rfcpc gq lm mlc yjgtc ufm gq wmscp rfyl wms,y
faith consists in believing when it is beyond the power of reason to believe,mhpao jvuzpzaz pu ilsplcpun dolu pa pz ilfvuk aol wvdly vm ylhzvu av ilsplcl,h
success usually comes to those who are too busy to be looking for it,wyggiww ywyeppc gsqiw xs xlswi als evi xss fywc xs fi pssomrk jsv mx,e
